id_siniestro,fecha,distrito,latitud,longitud,cluster
SV-2024-050460,2024-09-21,San Pedro Perulapan,13.728988,-89.075162,-1
SV-2024-050461,2024-09-21,San Salvador,13.703863,-89.200268,19
SV-2024-050462,2024-09-21,Santa Tecla,13.653389,-89.265037,-1
SV-2024-050463,2024-09-21,San Salvador,13.67949,-89.217215,19
SV-2024-050464,2024-09-21,Santa Tecla,13.69069,-89.313078,-1
SV-2024-050465,2024-09-21,El Transito,13.359366,-88.365943,-1
SV-2024-050466,2024-09-21,Quezaltepeque,13.825231,-89.238445,-1
SV-2024-050467,2024-09-21,San Martin,13.788031,-89.073517,-1
SV-2024-050468,2024-09-21,Conchagua,13.271667,-87.867548,-1
SV-2024-050469,2024-09-21,San Francisco Gotera,13.666519,-88.1012,-1
SV-2024-050470,2024-09-21,Tejutla,14.188097,-89.096619,-1
SV-2024-050471,2024-09-21,Colon,13.709339,-89.355603,-1
SV-2024-050472,2024-09-21,Colon,13.708688,-89.348752,-1
SV-2024-050473,2024-09-21,San Miguel,13.452643,-88.189289,-1
SV-2024-050474,2024-09-21,Cuscatancingo,13.712036,-89.183898,-1
SV-2024-050475,2024-09-21,Cuscatancingo,13.715187,-89.167922,-1
SV-2024-050476,2024-09-21,Cuscatancingo,13.756524,-89.196169,-1
SV-2024-050477,2024-09-21,San Miguel,13.468349,-88.187279,33
SV-2024-050478,2024-09-21,San Miguel,13.465989,-88.181471,-1
SV-2024-050479,2024-09-21,Ciudad Delgado,13.721783,-89.174344,-1
SV-2024-050480,2024-09-21,Ciudad Delgado,13.68732,-89.143926,-1
SV-2024-050481,2024-09-21,San Miguel,13.462905,-88.169003,-1
SV-2024-050482,2024-09-21,San Miguel,13.485818,-88.180384,33
SV-2024-050483,2024-09-21,Concepcion Batres,13.335072,-88.385827,-1
SV-2024-050484,2024-09-21,Quelepa,13.515206,-88.25516,-1
SV-2024-050485,2024-09-21,Usulutan,13.332126,-88.460907,-1
SV-2024-050486,2024-09-21,San Pedro Perulapan,13.736054,-89.069098,-1
SV-2024-050487,2024-09-21,Santa Tecla,13.675979,-89.302083,-1
SV-2024-050488,2024-09-21,Santa Tecla,13.667591,-89.299068,-1
SV-2024-050489,2024-09-21,Santa Tecla,13.66976,-89.303023,-1
SV-2024-050490,2024-09-21,Ciudad Barrios,13.792313,-88.274654,-1
SV-2024-050491,2024-09-21,Cojutepeque,13.733294,-88.95936,-1
SV-2024-050492,2024-09-21,La Libertad,13.50012,-89.31703,-1
SV-2024-050493,2024-09-21,La Libertad,13.501254,-89.317839,-1
SV-2024-050494,2024-09-21,Zacatecoluca,13.52921,-88.873654,-1
SV-2024-050495,2024-09-21,San Salvador,13.722096,-89.19394,-1
SV-2024-050496,2024-09-21,San Salvador,13.687689,-89.234157,35
SV-2024-050497,2024-09-21,Santa Ana,14.018917,-89.564947,-1
SV-2024-050498,2024-09-21,San Salvador,13.71141,-89.202059,19
SV-2024-050499,2024-09-21,San Salvador,13.700082,-89.228972,19
SV-2024-050500,2024-09-21,La Union,13.352157,-87.832153,-1
SV-2024-050501,2024-09-21,Texistepeque,14.113536,-89.476009,-1
SV-2024-050502,2024-09-21,La Union,13.32854,-87.842268,-1
SV-2024-050503,2024-09-21,San Salvador,13.692816,-89.231145,35
SV-2024-050504,2024-09-21,Apopa,13.791854,-89.161588,-1
SV-2024-050505,2024-09-21,Ciudad Arce,13.868012,-89.404335,-1
SV-2024-050506,2024-09-21,Santa Tecla,13.673044,-89.267368,-1
SV-2024-050507,2024-09-21,Santa Ana,13.979478,-89.547381,-1
SV-2024-050508,2024-09-21,Apopa,13.840411,-89.159025,-1
SV-2024-050509,2024-09-21,San Juan Opico,13.909495,-89.348369,-1
SV-2024-050510,2024-09-21,Ilopango,13.697178,-89.089217,-1
SV-2024-050511,2024-09-22,San Vicente,13.642328,-88.744124,-1
SV-2024-050512,2024-09-22,San Miguel,13.478651,-88.183718,33
SV-2024-050513,2024-09-22,Santa Ana,14.00539,-89.571586,-1
SV-2024-050514,2024-09-22,Santa Ana,13.9892,-89.561403,-1
SV-2024-050515,2024-09-22,San Miguel,13.490857,-88.18284,33
SV-2024-050516,2024-09-22,San Miguel,13.492954,-88.168674,33
SV-2024-050517,2024-09-22,Santa Ana,13.976874,-89.604549,-1
SV-2024-050518,2024-09-22,Santa Ana,13.986913,-89.543499,-1
SV-2024-050519,2024-09-22,Santa Ana,13.987012,-89.562447,-1
SV-2024-050520,2024-09-22,Santa Ana,13.954037,-89.578605,-1
SV-2024-050521,2024-09-22,Soyapango,13.713639,-89.15609,-1
SV-2024-050522,2024-09-22,Soyapango,13.714436,-89.103071,-1
SV-2024-050523,2024-09-22,San Pedro Perulapan,13.722413,-89.049192,-1
SV-2024-050524,2024-09-22,Soyapango,13.676584,-89.109336,-1
SV-2024-050525,2024-09-22,Soyapango,13.695991,-89.177076,-1
SV-2024-050526,2024-09-22,Nejapa,13.836501,-89.213406,-1
SV-2024-050527,2024-09-22,Antiguo Cuscatlan,13.678741,-89.233844,35
SV-2024-050528,2024-09-22,San Miguel,13.505983,-88.172176,33
SV-2024-050529,2024-09-22,San Salvador,13.691439,-89.238207,35
SV-2024-050530,2024-09-22,San Martin,13.74761,-89.05166,-1
SV-2024-050531,2024-09-22,Cojutepeque,13.721503,-88.943312,-1
SV-2024-050532,2024-09-22,San Martin,13.781564,-89.059208,-1
SV-2024-050533,2024-09-22,Cojutepeque,13.723657,-88.915554,-1
SV-2024-050534,2024-09-22,San Martin,13.748533,-89.031936,-1
SV-2024-050535,2024-09-22,San Martin,13.755235,-89.055819,-1
SV-2024-050536,2024-09-22,San Marcos,13.63268,-89.183129,-1
SV-2024-050537,2024-09-22,Apopa,13.768349,-89.155388,-1
SV-2024-050538,2024-09-22,Apopa,13.771514,-89.166393,-1
SV-2024-050539,2024-09-22,Ciudad Barrios,13.808919,-88.276067,-1
SV-2024-050540,2024-09-22,Jiquilisco,13.286428,-88.596395,-1
SV-2024-050541,2024-09-22,La Union,13.341868,-87.838519,-1
SV-2024-050542,2024-09-22,Sonsonate,13.707868,-89.761137,-1
SV-2024-050543,2024-09-22,Ilopango,13.73045,-89.158341,-1
SV-2024-050544,2024-09-22,Chinameca,13.481497,-88.341803,-1
SV-2024-050545,2024-09-22,San Salvador,13.687659,-89.231073,35
SV-2024-050546,2024-09-22,Santiago Nonualco,13.468741,-88.982673,-1
SV-2024-050547,2024-09-22,San Miguel,13.480982,-88.190413,33
SV-2024-050548,2024-09-22,Chalatenango,14.044473,-88.940345,-1
SV-2024-050549,2024-09-22,San Francisco Menendez,13.866955,-90.033181,-1
SV-2024-050550,2024-09-22,Comasagua,13.625353,-89.350291,-1
SV-2024-050551,2024-09-22,Moncagua,13.521647,-88.269342,-1
SV-2024-050552,2024-09-22,Antiguo Cuscatlan,13.664376,-89.236144,-1
SV-2024-050553,2024-09-22,Cuscatancingo,13.74658,-89.20472,-1
SV-2024-050554,2024-09-22,Cuscatancingo,13.709581,-89.212643,19
SV-2024-050555,2024-09-22,Mejicanos,13.755936,-89.197154,-1
SV-2024-050556,2024-09-22,San Francisco Gotera,13.692691,-88.087128,-1
SV-2024-050557,2024-09-22,Izalco,13.742688,-89.684972,-1
SV-2024-050558,2024-09-22,Santa Tecla,13.707308,-89.258885,-1
SV-2024-050559,2024-09-22,Cuscatancingo,13.735568,-89.192309,-1
SV-2024-050560,2024-09-22,Apopa,13.758743,-89.174269,-1
SV-2024-050561,2024-09-23,Santa Tecla,13.700572,-89.288926,-1
SV-2024-050562,2024-09-23,Santa Tecla,13.692898,-89.279051,-1
SV-2024-050563,2024-09-23,Santa Tecla,13.656276,-89.275696,-1
SV-2024-050564,2024-09-23,Santa Tecla,13.615145,-89.278613,-1
SV-2024-050565,2024-09-23,San Juan Opico,13.8929,-89.361118,-1
SV-2024-050566,2024-09-23,Usulutan,13.34764,-88.457855,-1
SV-2024-050567,2024-09-23,San Salvador,13.70514,-89.225978,19
SV-2024-050568,2024-09-23,San Miguel,13.496525,-88.161444,-1
SV-2024-050569,2024-09-23,San Salvador,13.727556,-89.213338,19
SV-2024-050570,2024-09-23,San Salvador,13.676265,-89.216882,19
SV-2024-050571,2024-09-23,San Salvador,13.71675,-89.224433,19
SV-2024-050572,2024-09-23,Comasagua,13.585572,-89.390693,-1
SV-2024-050573,2024-09-23,San Salvador,13.697794,-89.24024,-1
SV-2024-050574,2024-09-23,San Salvador,13.695775,-89.191643,-1
SV-2024-050575,2024-09-23,San Salvador,13.691128,-89.225497,19
SV-2024-050576,2024-09-23,San Salvador,13.711465,-89.238375,19
SV-2024-050577,2024-09-23,San Salvador,13.689159,-89.192222,-1
SV-2024-050578,2024-09-23,San Salvador,13.661838,-89.21904,-1
SV-2024-050579,2024-09-23,San Salvador,13.701629,-89.222722,19
SV-2024-050580,2024-09-23,Izalco,13.708064,-89.656169,-1
SV-2024-050581,2024-09-23,San Miguel,13.476445,-88.186847,33
SV-2024-050582,2024-09-23,San Miguel,13.493887,-88.187901,33
SV-2024-050583,2024-09-23,San Miguel,13.478698,-88.172941,33
SV-2024-050584,2024-09-23,San Miguel,13.505204,-88.185694,33
SV-2024-050585,2024-09-23,San Miguel,13.487303,-88.19493,33
SV-2024-050586,2024-09-23,San Miguel,13.468791,-88.154551,-1
SV-2024-050587,2024-09-23,San Miguel,13.496312,-88.217565,-1
SV-2024-050588,2024-09-23,Puerto El Triunfo,13.289649,-88.520775,-1
SV-2024-050589,2024-09-23,Santa Ana,13.984378,-89.521317,-1
SV-2024-050590,2024-09-23,Quelepa,13.488839,-88.245406,-1
SV-2024-050591,2024-09-23,Tonacatepeque,13.763915,-89.090347,-1
SV-2024-050592,2024-09-23,Tonacatepeque,13.786476,-89.111169,-1
SV-2024-050593,2024-09-23,Apopa,13.787515,-89.16764,-1
SV-2024-050594,2024-09-23,Antiguo Cuscatlan,13.700123,-89.250121,-1
SV-2024-050595,2024-09-23,Antiguo Cuscatlan,13.669578,-89.269457,-1
SV-2024-050596,2024-09-23,Apopa,13.810016,-89.164395,-1
SV-2024-050597,2024-09-23,Cojutepeque,13.712716,-88.944633,-1
SV-2024-050598,2024-09-23,Ahuachapan,13.898302,-89.861604,-1
SV-2024-050599,2024-09-23,Cojutepeque,13.741622,-88.934769,-1
SV-2024-050600,2024-09-23,Corinto,13.829811,-87.991295,-1
SV-2024-050601,2024-09-23,Apopa,13.812504,-89.186466,-1
SV-2024-050602,2024-09-23,Apopa,13.755969,-89.14256,-1
SV-2024-050603,2024-09-23,Apopa,13.765545,-89.184571,-1
SV-2024-050604,2024-09-23,Apopa,13.807653,-89.161384,-1
SV-2024-050605,2024-09-23,Apopa,13.796493,-89.160045,-1
SV-2024-050606,2024-09-23,Ciudad Arce,13.850356,-89.442619,-1
SV-2024-050607,2024-09-23,Santa Ana,14.009265,-89.586827,-1
SV-2024-050608,2024-09-23,Quezaltepeque,13.831106,-89.301357,-1
SV-2024-050609,2024-09-23,El Congo,13.885183,-89.49576,-1
SV-2024-050610,2024-09-23,Tonacatepeque,13.783574,-89.113179,-1
SV-2024-050611,2024-09-23,Ayutuxtepeque,13.755671,-89.225474,-1
SV-2024-050612,2024-09-23,San Juan Opico,13.865133,-89.35789,-1
SV-2024-050613,2024-09-23,Soyapango,13.75446,-89.109452,-1
SV-2024-050614,2024-09-23,San Rafael Cedros,13.747585,-88.929634,-1
SV-2024-050615,2024-09-23,Suchitoto,13.939445,-89.02102,-1
SV-2024-050616,2024-09-23,Zacatecoluca,13.50592,-88.891431,-1
SV-2024-050617,2024-09-23,Mejicanos,13.713465,-89.233243,19
SV-2024-050618,2024-09-24,San Pedro Perulapan,13.753926,-89.021032,-1
SV-2024-050619,2024-09-24,Apastepeque,13.678156,-88.77835,-1
SV-2024-050620,2024-09-24,Sonsonate,13.731494,-89.735179,-1
SV-2024-050621,2024-09-24,Ilopango,13.672633,-89.113425,-1
SV-2024-050622,2024-09-24,Santa Tecla,13.679626,-89.280158,-1
SV-2024-050623,2024-09-24,Apastepeque,13.682341,-88.748637,-1
SV-2024-050624,2024-09-24,Ciudad Barrios,13.767963,-88.235767,-1
SV-2024-050625,2024-09-24,Santa Tecla,13.70767,-89.281447,-1
SV-2024-050626,2024-09-24,Santa Tecla,13.658003,-89.264048,-1
SV-2024-050627,2024-09-24,Santa Tecla,13.65813,-89.29435,-1
SV-2024-050628,2024-09-24,Santa Tecla,13.662137,-89.290636,-1
SV-2024-050629,2024-09-24,Santa Tecla,13.706682,-89.278875,-1
SV-2024-050630,2024-09-24,Usulutan,13.382514,-88.456701,-1
SV-2024-050631,2024-09-24,Quelepa,13.50054,-88.223401,-1
SV-2024-050632,2024-09-24,Zaragoza,13.612945,-89.256311,-1
SV-2024-050633,2024-09-24,San Pedro Perulapan,13.761374,-89.054833,-1
SV-2024-050634,2024-09-24,San Martin,13.787166,-89.058793,-1
SV-2024-050635,2024-09-24,Santa Tecla,13.702114,-89.276763,-1
SV-2024-050636,2024-09-24,San Pedro Masahuat,13.569733,-89.051973,-1
SV-2024-050637,2024-09-24,Conchagua,13.281012,-87.879447,-1
SV-2024-050638,2024-09-24,Colon,13.670403,-89.35722,-1
SV-2024-050639,2024-09-24,Berlin,13.514077,-88.538582,-1
SV-2024-050640,2024-09-24,Apopa,13.80158,-89.202704,-1
SV-2024-050641,2024-09-24,San Francisco Gotera,13.670756,-88.09649,-1
SV-2024-050642,2024-09-24,Apopa,13.800145,-89.158641,-1
SV-2024-050643,2024-09-24,Ciudad Delgado,13.715587,-89.128592,-1
SV-2024-050644,2024-09-24,Moncagua,13.544367,-88.256076,-1
SV-2024-050645,2024-09-24,San Juan Opico,13.85861,-89.380286,-1
SV-2024-050646,2024-09-24,Texistepeque,14.102083,-89.478633,-1
SV-2024-050647,2024-09-24,San Pedro Perulapan,13.732934,-89.037851,-1
SV-2024-050648,2024-09-24,Chalchuapa,13.973596,-89.642906,-1
SV-2024-050649,2024-09-24,Santa Tecla,13.674605,-89.281911,-1
SV-2024-050650,2024-09-24,Zacatecoluca,13.479563,-88.864603,-1
SV-2024-050651,2024-09-24,Tenancingo,13.848058,-88.961242,-1
SV-2024-050652,2024-09-24,Tenancingo,13.821311,-88.918385,-1
SV-2024-050653,2024-09-24,Tonacatepeque,13.778043,-89.144802,-1
SV-2024-050654,2024-09-24,San Salvador,13.677268,-89.252211,-1
SV-2024-050655,2024-09-24,Ilobasco,13.846605,-88.816967,-1
SV-2024-050656,2024-09-24,Chalatenango,14.022682,-88.89628,-1
SV-2024-050657,2024-09-24,San Francisco Menendez,13.886152,-90.04398,-1
SV-2024-050658,2024-09-24,Soyapango,13.727643,-89.174009,-1
SV-2024-050659,2024-09-24,San Salvador,13.719243,-89.199464,-1
SV-2024-050660,2024-09-24,San Salvador,13.671114,-89.22437,19
SV-2024-050661,2024-09-24,San Salvador,13.704598,-89.204277,19
SV-2024-050662,2024-09-24,San Salvador,13.677967,-89.223715,19
SV-2024-050663,2024-09-24,Mejicanos,13.750239,-89.218228,-1
SV-2024-050664,2024-09-24,Nejapa,13.813568,-89.225527,-1
SV-2024-050665,2024-09-24,San Salvador,13.668152,-89.247584,-1
SV-2024-050666,2024-09-24,Mejicanos,13.749218,-89.186389,-1
SV-2024-050667,2024-09-24,Antiguo Cuscatlan,13.652931,-89.219885,-1
SV-2024-050668,2024-09-24,Zacatecoluca,13.529089,-88.887974,-1
SV-2024-050669,2024-09-24,Santa Ana,14.009329,-89.57909,-1
SV-2024-050670,2024-09-24,Cojutepeque,13.703579,-88.942606,-1
SV-2024-050671,2024-09-24,San Miguel,13.483996,-88.191811,33
SV-2024-050672,2024-09-24,San Miguel,13.483333,-88.199941,-1
SV-2024-050673,2024-09-24,San Miguel,13.479217,-88.187223,33
SV-2024-050674,2024-09-24,San Miguel,13.481303,-88.194815,33
SV-2024-050675,2024-09-24,San Miguel,13.492565,-88.150608,-1
SV-2024-050676,2024-09-24,San Miguel,13.504313,-88.15555,-1
SV-2024-050677,2024-09-24,San Salvador,13.727092,-89.226292,-1
SV-2024-050678,2024-09-24,Santa Ana,13.989302,-89.54867,-1
SV-2024-050679,2024-09-24,Santa Ana,13.983975,-89.584884,-1
SV-2024-050680,2024-09-25,Mejicanos,13.771377,-89.228959,-1
SV-2024-050681,2024-09-25,Santa Tecla,13.676429,-89.259317,-1
SV-2024-050682,2024-09-25,Santa Tecla,13.707464,-89.255957,-1
SV-2024-050683,2024-09-25,San Rafael Cedros,13.793161,-88.90805,-1
SV-2024-050684,2024-09-25,Santa Ana,13.973205,-89.552378,-1
SV-2024-050685,2024-09-25,Tecoluca,13.767371,-88.774117,-1
SV-2024-050686,2024-09-25,Santa Ana,13.977531,-89.567236,-1
SV-2024-050687,2024-09-25,Santa Tecla,13.642494,-89.253144,-1
SV-2024-050688,2024-09-25,Nahuizalco,13.772255,-89.748,-1
SV-2024-050689,2024-09-25,Usulutan,13.339868,-88.449556,-1
SV-2024-050690,2024-09-25,Tacuba,13.885415,-89.913579,-1
SV-2024-050691,2024-09-25,Santa Ana,14.01094,-89.582944,-1
SV-2024-050692,2024-09-25,Santa Tecla,13.694029,-89.262712,-1
SV-2024-050693,2024-09-25,San Pedro Perulapan,13.770459,-89.044871,-1
SV-2024-050694,2024-09-25,Tonacatepeque,13.766543,-89.12556,-1
SV-2024-050695,2024-09-25,Zacatecoluca,13.506199,-88.81176,-1
SV-2024-050696,2024-09-25,Cojutepeque,13.752636,-88.946875,-1
SV-2024-050697,2024-09-25,San Miguel,13.497626,-88.21524,-1
SV-2024-050698,2024-09-25,San Miguel,13.492809,-88.180335,33
SV-2024-050699,2024-09-25,San Miguel,13.519423,-88.218774,-1
SV-2024-050700,2024-09-25,Olocuilta,13.549966,-89.124297,-1
SV-2024-050701,2024-09-25,Osicala,13.782429,-88.150615,-1
SV-2024-050702,2024-09-25,Osicala,13.80634,-88.156233,-1
SV-2024-050703,2024-09-25,Colon,13.694951,-89.292788,-1
SV-2024-050704,2024-09-25,Colon,13.734878,-89.342096,-1
SV-2024-050705,2024-09-25,Izalco,13.738651,-89.65766,-1
SV-2024-050706,2024-09-25,Cuscatancingo,13.751128,-89.167319,-1
SV-2024-050707,2024-09-25,Apopa,13.82071,-89.167419,-1
SV-2024-050708,2024-09-25,Apopa,13.826795,-89.159251,-1
SV-2024-050709,2024-09-25,San Pedro Perulapan,13.741263,-89.049136,-1
SV-2024-050710,2024-09-25,Sonsonate,13.729411,-89.713734,-1
SV-2024-050711,2024-09-25,San Pedro Perulapan,13.743631,-89.059203,-1
SV-2024-050712,2024-09-25,Santa Tecla,13.684233,-89.295244,-1
SV-2024-050713,2024-09-25,Ilopango,13.689716,-89.106519,-1
SV-2024-050714,2024-09-25,Usulutan,13.371577,-88.467479,-1
SV-2024-050715,2024-09-25,Candelaria de la Frontera,14.11904,-89.614543,-1
SV-2024-050716,2024-09-25,Nueva Concepcion,14.175532,-89.298187,-1
SV-2024-050717,2024-09-25,Tejutla,14.163598,-89.063145,-1
SV-2024-050718,2024-09-25,Soyapango,13.698916,-89.09859,-1
SV-2024-050719,2024-09-25,San Salvador,13.7078,-89.24566,-1
SV-2024-050720,2024-09-25,San Salvador,13.686754,-89.217083,19
SV-2024-050721,2024-09-25,San Salvador,13.680065,-89.228968,35
SV-2024-050722,2024-09-25,San Salvador,13.658732,-89.231379,-1
SV-2024-050723,2024-09-25,El Congo,13.933623,-89.483344,-1
SV-2024-050724,2024-09-25,San Salvador,13.667724,-89.210117,-1
SV-2024-050725,2024-09-25,San Salvador,13.649851,-89.230402,-1
SV-2024-050726,2024-09-25,San Salvador,13.697348,-89.255874,-1
SV-2024-050727,2024-09-25,Chalchuapa,13.973313,-89.706726,-1
SV-2024-050728,2024-09-26,Jiquilisco,13.33208,-88.583911,-1
SV-2024-050729,2024-09-26,Santa Tecla,13.661555,-89.295933,-1
SV-2024-050730,2024-09-26,Suchitoto,13.921167,-88.996189,-1
SV-2024-050731,2024-09-26,Suchitoto,13.937242,-89.041116,-1
SV-2024-050732,2024-09-26,San Miguel,13.502405,-88.175552,33
SV-2024-050733,2024-09-26,San Miguel,13.452944,-88.201518,-1
SV-2024-050734,2024-09-26,Olocuilta,13.563074,-89.114206,-1
SV-2024-050735,2024-09-26,San Miguel,13.459273,-88.195624,-1
SV-2024-050736,2024-09-26,San Miguel,13.491895,-88.18617,33
SV-2024-050737,2024-09-26,Berlin,13.481674,-88.53202,-1
SV-2024-050738,2024-09-26,San Marcos,13.681646,-89.17521,-1
SV-2024-050739,2024-09-26,Candelaria de la Frontera,14.126982,-89.657451,-1
SV-2024-050740,2024-09-26,Santa Tecla,13.711701,-89.286628,-1
SV-2024-050741,2024-09-26,Santa Rosa de Lima,13.620803,-87.879574,-1
SV-2024-050742,2024-09-26,San Miguel,13.498944,-88.163616,-1
SV-2024-050743,2024-09-26,Santa Tecla,13.684442,-89.312688,-1
SV-2024-050744,2024-09-26,Soyapango,13.712216,-89.130597,-1
SV-2024-050745,2024-09-26,Santa Tecla,13.657283,-89.298005,-1
SV-2024-050746,2024-09-26,San Salvador,13.654826,-89.239409,-1
SV-2024-050747,2024-09-26,San Salvador,13.70593,-89.242494,19
SV-2024-050748,2024-09-26,San Salvador,13.695997,-89.194421,19
SV-2024-050749,2024-09-26,San Salvador,13.673221,-89.234747,-1
SV-2024-050750,2024-09-26,San Salvador,13.702187,-89.203378,19
SV-2024-050751,2024-09-26,San Salvador,13.695875,-89.20263,19
SV-2024-050752,2024-09-26,Acajutla,13.611113,-89.804936,-1
SV-2024-050753,2024-09-26,San Salvador,13.679176,-89.19524,36
SV-2024-050754,2024-09-26,San Salvador,13.663824,-89.225278,-1
SV-2024-050755,2024-09-26,San Salvador,13.690433,-89.217472,19
SV-2024-050756,2024-09-26,La Union,13.327519,-87.861125,-1
SV-2024-050757,2024-09-26,Soyapango,13.745532,-89.136286,-1
SV-2024-050758,2024-09-26,Soyapango,13.700217,-89.12958,-1
SV-2024-050759,2024-09-26,Soyapango,13.726491,-89.130379,-1
SV-2024-050760,2024-09-26,Sensuntepeque,13.858399,-88.614174,-1
SV-2024-050761,2024-09-26,Santa Tecla,13.701076,-89.283905,-1
SV-2024-050762,2024-09-26,San Juan Opico,13.876173,-89.348699,-1
SV-2024-050763,2024-09-26,Tonacatepeque,13.814205,-89.139616,-1
SV-2024-050764,2024-09-26,Santa Ana,14.021069,-89.590248,-1
SV-2024-050765,2024-09-26,San Martin,13.781058,-89.067629,-1
SV-2024-050766,2024-09-26,San Martin,13.750983,-89.024398,-1
SV-2024-050767,2024-09-26,Santa Ana,13.981516,-89.543782,-1
SV-2024-050768,2024-09-26,Chirilagua,13.215736,-88.132564,-1
SV-2024-050769,2024-09-26,Zacatecoluca,13.472417,-88.851585,-1
SV-2024-050770,2024-09-26,Tecoluca,13.800539,-88.792433,-1
SV-2024-050771,2024-09-26,El Transito,13.345019,-88.327792,-1
SV-2024-050772,2024-09-26,Moncagua,13.577473,-88.278219,-1
SV-2024-050773,2024-09-26,Antiguo Cuscatlan,13.704377,-89.230475,19
SV-2024-050774,2024-09-26,Moncagua,13.497655,-88.263063,-1
SV-2024-050775,2024-09-26,San Francisco Gotera,13.730803,-88.074919,-1
SV-2024-050776,2024-09-26,Mejicanos,13.738808,-89.201141,-1
SV-2024-050777,2024-09-26,Mejicanos,13.749807,-89.203028,-1
SV-2024-050778,2024-09-26,Chalatenango,14.045795,-88.919609,-1
SV-2024-050779,2024-09-26,Chalatenango,13.999824,-88.988813,-1
SV-2024-050780,2024-09-26,Colon,13.73122,-89.371231,-1
SV-2024-050781,2024-09-26,Chalchuapa,13.981974,-89.697502,-1
SV-2024-050782,2024-09-26,Ciudad Arce,13.8782,-89.444176,-1
SV-2024-050783,2024-09-26,San Pedro Perulapan,13.735942,-89.050429,-1
SV-2024-050784,2024-09-26,Antiguo Cuscatlan,13.690108,-89.252291,-1
SV-2024-050785,2024-09-26,San Martin,13.779629,-89.043245,-1
SV-2024-050786,2024-09-26,Cojutepeque,13.712372,-88.937348,-1
SV-2024-050787,2024-09-26,Santa Ana,13.995858,-89.526744,-1
SV-2024-050788,2024-09-26,Santa Ana,13.945551,-89.570124,-1
SV-2024-050789,2024-09-26,Santa Ana,13.98239,-89.555047,-1
SV-2024-050790,2024-09-26,Santa Ana,14.006276,-89.558325,-1
SV-2024-050791,2024-09-26,Santa Ana,14.005697,-89.577837,-1
SV-2024-050792,2024-09-27,Tonacatepeque,13.780916,-89.080369,-1
SV-2024-050793,2024-09-27,Ayutuxtepeque,13.740186,-89.20792,-1
SV-2024-050794,2024-09-27,Sonzacate,13.720562,-89.707765,-1
SV-2024-050795,2024-09-27,Cuscatancingo,13.721494,-89.184084,-1
SV-2024-050796,2024-09-27,Cuscatancingo,13.727356,-89.186112,-1
SV-2024-050797,2024-09-27,Ilopango,13.714647,-89.111155,-1
SV-2024-050798,2024-09-27,Conchagua,13.323583,-87.840437,-1
SV-2024-050799,2024-09-27,Zaragoza,13.594751,-89.265444,-1
SV-2024-050800,2024-09-27,Chalatenango,14.019315,-88.913411,-1
SV-2024-050801,2024-09-27,Metapan,14.304367,-89.469442,-1
SV-2024-050802,2024-09-27,Nueva Concepcion,14.123757,-89.283995,-1
SV-2024-050803,2024-09-27,Chalchuapa,13.970784,-89.667445,-1
SV-2024-050804,2024-09-27,San Juan Opico,13.852529,-89.368124,-1
SV-2024-050805,2024-09-27,San Juan Opico,13.895842,-89.383202,-1
SV-2024-050806,2024-09-27,Ciudad Arce,13.831146,-89.412428,-1
SV-2024-050807,2024-09-27,San Salvador,13.678324,-89.234204,35
SV-2024-050808,2024-09-27,San Salvador,13.724912,-89.207326,-1
SV-2024-050809,2024-09-27,San Salvador,13.694957,-89.197796,19
SV-2024-050810,2024-09-27,San Salvador,13.717407,-89.214604,19
SV-2024-050811,2024-09-27,San Salvador,13.69852,-89.234708,19
SV-2024-050812,2024-09-27,San Salvador,13.724411,-89.21716,19
SV-2024-050813,2024-09-27,San Salvador,13.672299,-89.221132,19
SV-2024-050814,2024-09-27,San Salvador,13.68326,-89.267767,-1
SV-2024-050815,2024-09-27,Cojutepeque,13.703174,-88.976197,-1
SV-2024-050816,2024-09-27,San Miguel,13.474141,-88.17631,33
SV-2024-050817,2024-09-27,El Transito,13.345313,-88.354683,-1
SV-2024-050818,2024-09-27,San Miguel,13.498342,-88.177818,33
SV-2024-050819,2024-09-27,San Luis Talpa,13.468879,-88.9727,-1
SV-2024-050820,2024-09-27,San Luis Talpa,13.465431,-88.996231,-1
SV-2024-050821,2024-09-27,Coatepeque,13.929294,-89.500068,-1
SV-2024-050822,2024-09-27,Santa Ana,13.983932,-89.567566,-1
SV-2024-050823,2024-09-27,Coatepeque,13.912863,-89.501994,-1
SV-2024-050824,2024-09-27,Comasagua,13.621363,-89.295681,-1
SV-2024-050825,2024-09-27,Olocuilta,13.563546,-89.094343,-1
SV-2024-050826,2024-09-27,Santa Ana,13.979305,-89.575517,-1
SV-2024-050827,2024-09-27,Cojutepeque,13.732058,-88.943753,-1
SV-2024-050828,2024-09-27,San Marcos,13.622508,-89.223362,-1
SV-2024-050829,2024-09-27,San Sebastian,13.742491,-88.845856,-1
SV-2024-050830,2024-09-27,Suchitoto,13.929433,-89.048379,-1
SV-2024-050831,2024-09-27,Santa Ana,13.999944,-89.558049,-1
SV-2024-050832,2024-09-27,Tonacatepeque,13.76603,-89.15028,-1
SV-2024-050833,2024-09-27,Santa Ana,13.963253,-89.544746,-1
SV-2024-050834,2024-09-27,Soyapango,13.712148,-89.139581,-1
SV-2024-050835,2024-09-27,Sensuntepeque,13.85112,-88.638515,-1
SV-2024-050836,2024-09-27,Santa Rosa de Lima,13.613269,-87.892297,-1
